Year,Principal_trading_partners,Value,Series
2013,Other European Union countries not elsewhere classified,20198.0,"G_S, Bilateral"
2013,Other European Union countries not elsewhere classified,12336.0,"Goods, Bilateral"
2013,Other European Union countries not elsewhere classified,7862.0,"Services, Bilateral"
2013,Other countries not elsewhere classified,66873.0,"G_S, Bilateral"
2013,Other countries not elsewhere classified,43611.0,"Goods, Bilateral"
2013,Other countries not elsewhere classified,23262.0,"Services, Bilateral"
2013,Russian Federation,3263.0,"G_S, Bilateral"
2013,Russian Federation,2308.0,"Goods, Bilateral"
2013,Russian Federation,955.0,"Services, Bilateral"
2013,Saudi Arabia,4701.0,"G_S, Bilateral"
2013,Saudi Arabia,3867.0,"Goods, Bilateral"
2013,Saudi Arabia,834.0,"Services, Bilateral"
2013,Singapore,5379.0,"G_S, Bilateral"
2013,Singapore,2858.0,"Goods, Bilateral"
2013,Singapore,2521.0,"Services, Bilateral"
2013,South Korea,10713.0,"G_S, Bilateral"
2013,South Korea,9248.0,"Goods, Bilateral"
2013,South Korea,1465.0,"Services, Bilateral"
2013,Spain,3657.0,"G_S, Bilateral"
2013,Spain,2743.0,"Goods, Bilateral"
2013,Spain,914.0,"Services, Bilateral"
2013,Switzerland,9551.0,"G_S, Bilateral"
2013,Switzerland,6164.0,"Goods, Bilateral"
2013,Switzerland,3387.0,"Services, Bilateral"
2013,Taiwan,5383.0,"G_S, Bilateral"
2013,Taiwan,4315.0,"Goods, Bilateral"
2013,Taiwan,1068.0,"Services, Bilateral"
2013,Total of all countries,1183790.0,"G_S, Bilateral"
2013,Total of all countries,968277.0,"Goods, Bilateral"
2013,Total of all countries,215513.0,"Services, Bilateral"
2013,Turkey,3035.0,"G_S, Bilateral"
2013,Turkey,2744.0,"Goods, Bilateral"
2013,Turkey,291.0,"Services, Bilateral"
2013,United Kingdom,33229.0,"G_S, Bilateral"
2013,United Kingdom,22458.0,"Goods, Bilateral"
2013,United Kingdom,10771.0,"Services, Bilateral"
2013,United States,793167.0,"G_S, Bilateral"
2013,United States,671845.0,"Goods, Bilateral"
2013,United States,121322.0,"Services, Bilateral"
2014,Australia,6060.0,"G_S, Bilateral"
2014,Australia,3122.0,"Goods, Bilateral"
2014,Australia,2938.0,"Services, Bilateral"
2014,Belgium,8369.0,"G_S, Bilateral"
2014,Belgium,6788.0,"Goods, Bilateral"
2014,Belgium,1581.0,"Services, Bilateral"
2014,Brazil,6100.0,"G_S, Bilateral"
2014,Brazil,5133.0,"Goods, Bilateral"
2014,Brazil,967.0,"Services, Bilateral"
2014,China,63180.0,"G_S, Bilateral"
2014,China,56036.0,"Goods, Bilateral"
2014,China,7144.0,"Services, Bilateral"
2014,European Union excluding the United Kingdom,93245.0,"G_S, Bilateral"
2014,European Union excluding the United Kingdom,65839.0,"Goods, Bilateral"
2014,European Union excluding the United Kingdom,27406.0,"Services, Bilateral"
2014,France,14016.0,"G_S, Bilateral"
2014,France,7860.0,"Goods, Bilateral"
2014,France,6156.0,"Services, Bilateral"
2014,Germany,21649.0,"G_S, Bilateral"
2014,Germany,16509.0,"Goods, Bilateral"
2014,Germany,5140.0,"Services, Bilateral"
2014,Hong Kong,14075.0,"G_S, Bilateral"
2014,Hong Kong,8791.0,"Goods, Bilateral"
2014,Hong Kong,5284.0,"Services, Bilateral"
2014,India,8140.0,"G_S, Bilateral"
2014,India,5850.0,"Goods, Bilateral"
2014,India,2290.0,"Services, Bilateral"
2014,Indonesia,3325.0,"G_S, Bilateral"
2014,Indonesia,2998.0,"Goods, Bilateral"
2014,Indonesia,327.0,"Services, Bilateral"
2014,Italy,10507.0,"G_S, Bilateral"
2014,Italy,8988.0,"Goods, Bilateral"
2014,Italy,1519.0,"Services, Bilateral"
2014,Japan,24049.0,"G_S, Bilateral"
2014,Japan,20269.0,"Goods, Bilateral"
2014,Japan,3780.0,"Services, Bilateral"
2014,Mexico,27851.0,"G_S, Bilateral"
2014,Mexico,23878.0,"Goods, Bilateral"
2014,Mexico,3973.0,"Services, Bilateral"
2014,Netherlands,11783.0,"G_S, Bilateral"
2014,Netherlands,8329.0,"Goods, Bilateral"
2014,Netherlands,3454.0,"Services, Bilateral"
2014,Norway,4954.0,"G_S, Bilateral"
2014,Norway,4149.0,"Goods, Bilateral"
2014,Norway,805.0,"Services, Bilateral"
2014,Other European Union countries not elsewhere classified,22563.0,"G_S, Bilateral"
2014,Other European Union countries not elsewhere classified,14030.0,"Goods, Bilateral"
2014,Other European Union countries not elsewhere classified,8533.0,"Services, Bilateral"
2014,Other countries not elsewhere classified,68033.0,"G_S, Bilateral"
2014,Other countries not elsewhere classified,43422.0,"Goods, Bilateral"
2014,Other countries not elsewhere classified,24611.0,"Services, Bilateral"
2014,Russian Federation,2650.0,"G_S, Bilateral"
2014,Russian Federation,1695.0,"Goods, Bilateral"
2014,Russian Federation,955.0,"Services, Bilateral"
2014,Saudi Arabia,4787.0,"G_S, Bilateral"
2014,Saudi Arabia,3812.0,"Goods, Bilateral"
2014,Saudi Arabia,975.0,"Services, Bilateral"
2014,Singapore,4915.0,"G_S, Bilateral"
2014,Singapore,2470.0,"Goods, Bilateral"
2014,Singapore,2445.0,"Services, Bilateral"
2014,South Korea,11634.0,"G_S, Bilateral"
2014,South Korea,9933.0,"Goods, Bilateral"
2014,South Korea,1701.0,"Services, Bilateral"
2014,Spain,4363.0,"G_S, Bilateral"
2014,Spain,3337.0,"Goods, Bilateral"
2014,Spain,1026.0,"Services, Bilateral"
2014,Switzerland,9919.0,"G_S, Bilateral"
2014,Switzerland,6553.0,"Goods, Bilateral"
2014,Switzerland,3366.0,"Services, Bilateral"
2014,Taiwan,5397.0,"G_S, Bilateral"
2014,Taiwan,4279.0,"Goods, Bilateral"
2014,Taiwan,1118.0,"Services, Bilateral"
2014,Total of all countries,1284288.0,"G_S, Bilateral"
2014,Total of all countries,1055679.0,"Goods, Bilateral"
2014,Total of all countries,228609.0,"Services, Bilateral"
2014,Turkey,2556.0,"G_S, Bilateral"
2014,Turkey,2242.0,"Goods, Bilateral"
2014,Turkey,314.0,"Services, Bilateral"
2014,United Kingdom,36523.0,"G_S, Bilateral"
2014,United Kingdom,24136.0,"Goods, Bilateral"
2014,United Kingdom,12387.0,"Services, Bilateral"
2014,United States,879341.0,"G_S, Bilateral"
2014,United States,753518.0,"Goods, Bilateral"
2014,United States,125823.0,"Services, Bilateral"
2015,Australia,6213.0,"G_S, Bilateral"
2015,Australia,3396.0,"Goods, Bilateral"
2015,Australia,2817.0,"Services, Bilateral"
2015,Belgium,7979.0,"G_S, Bilateral"
2015,Belgium,6391.0,"Goods, Bilateral"
2015,Belgium,1588.0,"Services, Bilateral"
2015,Brazil,6483.0,"G_S, Bilateral"
2015,Brazil,5401.0,"Goods, Bilateral"
2015,Brazil,1082.0,"Services, Bilateral"
2015,China,68284.0,"G_S, Bilateral"
2015,China,60382.0,"Goods, Bilateral"
2015,China,7902.0,"Services, Bilateral"
2015,European Union excluding the United Kingdom,95153.0,"G_S, Bilateral"
2015,European Union excluding the United Kingdom,67274.0,"Goods, Bilateral"
2015,European Union excluding the United Kingdom,27879.0,"Services, Bilateral"
2015,France,14073.0,"G_S, Bilateral"
2015,France,7802.0,"Goods, Bilateral"
2015,France,6271.0,"Services, Bilateral"
2015,Germany,23628.0,"G_S, Bilateral"
2015,Germany,18864.0,"Goods, Bilateral"
2015,Germany,4764.0,"Services, Bilateral"
2015,Hong Kong,14079.0,"G_S, Bilateral"
2015,Hong Kong,8446.0,"Goods, Bilateral"
2015,Hong Kong,5633.0,"Services, Bilateral"
2015,India,9978.0,"G_S, Bilateral"
2015,India,7388.0,"Goods, Bilateral"
2015,India,2590.0,"Services, Bilateral"
2015,Indonesia,3219.0,"G_S, Bilateral"
2015,Indonesia,2863.0,"Goods, Bilateral"
2015,Indonesia,356.0,"Services, Bilateral"
2015,Italy,9448.0,"G_S, Bilateral"
2015,Italy,7790.0,"Goods, Bilateral"
2015,Italy,1658.0,"Services, Bilateral"
2015,Japan,25088.0,"G_S, Bilateral"
2015,Japan,20930.0,"Goods, Bilateral"
2015,Japan,4158.0,"Services, Bilateral"
2015,Mexico,30813.0,"G_S, Bilateral"
2015,Mexico,26203.0,"Goods, Bilateral"
2015,Mexico,4610.0,"Services, Bilateral"
2015,Netherlands,11176.0,"G_S, Bilateral"
2015,Netherlands,8066.0,"Goods, Bilateral"
2015,Netherlands,3110.0,"Services, Bilateral"
2015,Norway,4504.0,"G_S, Bilateral"
2015,Norway,3627.0,"Goods, Bilateral"
2015,Norway,877.0,"Services, Bilateral"
2015,Other European Union countries not elsewhere classified,24522.0,"G_S, Bilateral"
2015,Other European Union countries not elsewhere classified,15031.0,"Goods, Bilateral"
2015,Other European Union countries not elsewhere classified,9491.0,"Services, Bilateral"
2015,Other countries not elsewhere classified,71547.0,"G_S, Bilateral"
2015,Other countries not elsewhere classified,44886.0,"Goods, Bilateral"
2015,Other countries not elsewhere classified,26661.0,"Services, Bilateral"
2015,Russian Federation,2279.0,"G_S, Bilateral"
2015,Russian Federation,1290.0,"Goods, Bilateral"
2015,Russian Federation,989.0,"Services, Bilateral"
2015,Saudi Arabia,4416.0,"G_S, Bilateral"
2015,Saudi Arabia,3332.0,"Goods, Bilateral"
2015,Saudi Arabia,1084.0,"Services, Bilateral"
2015,Singapore,5088.0,"G_S, Bilateral"
2015,Singapore,2512.0,"Goods, Bilateral"
2015,Singapore,2576.0,"Services, Bilateral"
2015,South Korea,12336.0,"G_S, Bilateral"
2015,South Korea,10729.0,"Goods, Bilateral"
2015,South Korea,1607.0,"Services, Bilateral"
2015,Spain,4325.0,"G_S, Bilateral"
2015,Spain,3328.0,"Goods, Bilateral"
2015,Spain,997.0,"Services, Bilateral"
2015,Switzerland,10117.0,"G_S, Bilateral"
2015,Switzerland,6516.0,"Goods, Bilateral"
2015,Switzerland,3601.0,"Services, Bilateral"
2015,Taiwan,6166.0,"G_S, Bilateral"
2015,Taiwan,4981.0,"Goods, Bilateral"
2015,Taiwan,1185.0,"Services, Bilateral"
2015,Total of all countries,1316974.0,"G_S, Bilateral"
2015,Total of all countries,1074377.0,"Goods, Bilateral"
2015,Total of all countries,242597.0,"Services, Bilateral"
2015,Turkey,2472.0,"G_S, Bilateral"
2015,Turkey,2120.0,"Goods, Bilateral"
2015,Turkey,352.0,"Services, Bilateral"
2015,United Kingdom,38665.0,"G_S, Bilateral"
2015,United Kingdom,25154.0,"Goods, Bilateral"
2015,United Kingdom,13511.0,"Services, Bilateral"
2015,United States,894281.0,"G_S, Bilateral"
2015,United States,761154.0,"Goods, Bilateral"
2015,United States,133127.0,"Services, Bilateral"
2016,Australia,6723.0,"G_S, Bilateral"
2016,Australia,3786.0,"Goods, Bilateral"
2016,Australia,2937.0,"Services, Bilateral"
2016,Belgium,8437.0,"G_S, Bilateral"
2016,Belgium,6437.0,"Goods, Bilateral"
2016,Belgium,2000.0,"Services, Bilateral"
2016,Brazil,6306.0,"G_S, Bilateral"
2016,Brazil,5269.0,"Goods, Bilateral"
2016,Brazil,1037.0,"Services, Bilateral"
2016,China,68952.0,"G_S, Bilateral"
2016,China,60007.0,"Goods, Bilateral"
2016,China,8945.0,"Services, Bilateral"
2016,European Union excluding the United Kingdom,99091.0,"G_S, Bilateral"
2016,European Union excluding the United Kingdom,68698.0,"Goods, Bilateral"
2016,European Union excluding the United Kingdom,30393.0,"Services, Bilateral"
2016,France,14888.0,"G_S, Bilateral"
2016,France,7966.0,"Goods, Bilateral"
2016,France,6922.0,"Services, Bilateral"
2016,Germany,24188.0,"G_S, Bilateral"
2016,Germany,19010.0,"Goods, Bilateral"
2016,Germany,5178.0,"Services, Bilateral"
2016,Hong Kong,12538.0,"G_S, Bilateral"
2016,Hong Kong,6494.0,"Goods, Bilateral"
2016,Hong Kong,6044.0,"Services, Bilateral"
2016,India,10200.0,"G_S, Bilateral"
2016,India,7019.0,"Goods, Bilateral"
2016,India,3181.0,"Services, Bilateral"
2016,Indonesia,2858.0,"G_S, Bilateral"
2016,Indonesia,2537.0,"Goods, Bilateral"
2016,Indonesia,321.0,"Services, Bilateral"
2016,Italy,9902.0,"G_S, Bilateral"
2016,Italy,8145.0,"Goods, Bilateral"
2016,Italy,1757.0,"Services, Bilateral"
2016,Japan,27104.0,"G_S, Bilateral"
2016,Japan,22821.0,"Goods, Bilateral"
2016,Japan,4283.0,"Services, Bilateral"
2016,Mexico,32519.0,"G_S, Bilateral"
2016,Mexico,27812.0,"Goods, Bilateral"
2016,Mexico,4707.0,"Services, Bilateral"
2016,Netherlands,11028.0,"G_S, Bilateral"
2016,Netherlands,7777.0,"Goods, Bilateral"
2016,Netherlands,3251.0,"Services, Bilateral"
2016,Norway,3994.0,"G_S, Bilateral"
2016,Norway,3069.0,"Goods, Bilateral"
2016,Norway,925.0,"Services, Bilateral"
2016,Other European Union countries not elsewhere classified,25601.0,"G_S, Bilateral"
2016,Other European Union countries not elsewhere classified,15336.0,"Goods, Bilateral"
2016,Other European Union countries not elsewhere classified,10265.0,"Services, Bilateral"
2016,Other countries not elsewhere classified,70640.0,"G_S, Bilateral"
2016,Other countries not elsewhere classified,44333.0,"Goods, Bilateral"
2016,Other countries not elsewhere classified,26307.0,"Services, Bilateral"
2016,Russian Federation,2092.0,"G_S, Bilateral"
2016,Russian Federation,1116.0,"Goods, Bilateral"
2016,Russian Federation,976.0,"Services, Bilateral"
2016,Saudi Arabia,4135.0,"G_S, Bilateral"
2016,Saudi Arabia,3106.0,"Goods, Bilateral"
2016,Saudi Arabia,1029.0,"Services, Bilateral"
2016,Singapore,4944.0,"G_S, Bilateral"
2016,Singapore,2287.0,"Goods, Bilateral"
2016,Singapore,2657.0,"Services, Bilateral"
2016,South Korea,15370.0,"G_S, Bilateral"
2016,South Korea,13591.0,"Goods, Bilateral"
2016,South Korea,1779.0,"Services, Bilateral"
2016,Spain,5043.0,"G_S, Bilateral"
2016,Spain,4024.0,"Goods, Bilateral"
2016,Spain,1019.0,"Services, Bilateral"
2016,Switzerland,10102.0,"G_S, Bilateral"
2016,Switzerland,6795.0,"Goods, Bilateral"
2016,Switzerland,3307.0,"Services, Bilateral"
2016,Taiwan,5909.0,"G_S, Bilateral"
2016,Taiwan,4711.0,"Goods, Bilateral"
2016,Taiwan,1198.0,"Services, Bilateral"
2016,Total of all countries,1323963.0,"G_S, Bilateral"
2016,Total of all countries,1069651.0,"Goods, Bilateral"
2016,Total of all countries,254312.0,"Services, Bilateral"
2016,Turkey,2622.0,"G_S, Bilateral"
2016,Turkey,2236.0,"Goods, Bilateral"
2016,Turkey,386.0,"Services, Bilateral"
2016,United Kingdom,39908.0,"G_S, Bilateral"
2016,United Kingdom,25709.0,"Goods, Bilateral"
2016,United Kingdom,14199.0,"Services, Bilateral"
2016,United States,892305.0,"G_S, Bilateral"
2016,United States,752604.0,"Goods, Bilateral"
2016,United States,139701.0,"Services, Bilateral"
2017,Australia,6739.0,"G_S, Bilateral"
2017,Australia,3733.0,"Goods, Bilateral"
2017,Australia,3006.0,"Services, Bilateral"
2017,Belgium,9436.0,"G_S, Bilateral"
2017,Belgium,7710.0,"Goods, Bilateral"
2017,Belgium,1726.0,"Services, Bilateral"
2017,Brazil,6926.0,"G_S, Bilateral"
2017,Brazil,5694.0,"Goods, Bilateral"
2017,Brazil,1232.0,"Services, Bilateral"
2017,China,77300.0,"G_S, Bilateral"
2017,China,67724.0,"Goods, Bilateral"
2017,China,9576.0,"Services, Bilateral"
2017,European Union excluding the United Kingdom,105698.0,"G_S, Bilateral"
2017,European Union excluding the United Kingdom,73836.0,"Goods, Bilateral"
2017,European Union excluding the United Kingdom,31862.0,"Services, Bilateral"
2017,France,15343.0,"G_S, Bilateral"
2017,France,8172.0,"Goods, Bilateral"
2017,France,7171.0,"Services, Bilateral"
2017,Germany,25300.0,"G_S, Bilateral"
2017,Germany,19705.0,"Goods, Bilateral"
2017,Germany,5595.0,"Services, Bilateral"
2017,Hong Kong,12712.0,"G_S, Bilateral"
2017,Hong Kong,6429.0,"Goods, Bilateral"
2017,Hong Kong,6283.0,"Services, Bilateral"
2017,India,11293.0,"G_S, Bilateral"
2017,India,7502.0,"Goods, Bilateral"
2017,India,3791.0,"Services, Bilateral"
2017,Indonesia,3286.0,"G_S, Bilateral"
2017,Indonesia,2918.0,"Goods, Bilateral"
2017,Indonesia,368.0,"Services, Bilateral"
2017,Italy,10351.0,"G_S, Bilateral"
2017,Italy,8466.0,"Goods, Bilateral"
2017,Italy,1885.0,"Services, Bilateral"
2017,Japan,29946.0,"G_S, Bilateral"
2017,Japan,25803.0,"Goods, Bilateral"
2017,Japan,4143.0,"Services, Bilateral"
2017,Mexico,35279.0,"G_S, Bilateral"
2017,Mexico,30418.0,"Goods, Bilateral"
2017,Mexico,4861.0,"Services, Bilateral"
2017,Netherlands,12098.0,"G_S, Bilateral"
2017,Netherlands,8820.0,"Goods, Bilateral"
2017,Netherlands,3278.0,"Services, Bilateral"
2017,Norway,4841.0,"G_S, Bilateral"
2017,Norway,3988.0,"Goods, Bilateral"
2017,Norway,853.0,"Services, Bilateral"
2017,Other European Union countries not elsewhere classified,27998.0,"G_S, Bilateral"
2017,Other European Union countries not elsewhere classified,16912.0,"Goods, Bilateral"
2017,Other European Union countries not elsewhere classified,11086.0,"Services, Bilateral"
2017,Other countries not elsewhere classified,75357.0,"G_S, Bilateral"
2017,Other countries not elsewhere classified,47102.0,"Goods, Bilateral"
2017,Other countries not elsewhere classified,28255.0,"Services, Bilateral"
2017,Russian Federation,2342.0,"G_S, Bilateral"
2017,Russian Federation,1306.0,"Goods, Bilateral"
2017,Russian Federation,1036.0,"Services, Bilateral"
2017,Saudi Arabia,5231.0,"G_S, Bilateral"
2017,Saudi Arabia,4234.0,"Goods, Bilateral"
2017,Saudi Arabia,997.0,"Services, Bilateral"
2017,Singapore,5295.0,"G_S, Bilateral"
2017,Singapore,2484.0,"Goods, Bilateral"
2017,Singapore,2811.0,"Services, Bilateral"
2017,South Korea,14876.0,"G_S, Bilateral"
2017,South Korea,12875.0,"Goods, Bilateral"
2017,South Korea,2001.0,"Services, Bilateral"
2017,Spain,5170.0,"G_S, Bilateral"
2017,Spain,4051.0,"Goods, Bilateral"
2017,Spain,1119.0,"Services, Bilateral"
2017,Switzerland,11643.0,"G_S, Bilateral"
2017,Switzerland,8051.0,"Goods, Bilateral"
2017,Switzerland,3592.0,"Services, Bilateral"
2017,Taiwan,6418.0,"G_S, Bilateral"
2017,Taiwan,5112.0,"Goods, Bilateral"
2017,Taiwan,1306.0,"Services, Bilateral"
2017,Total of all countries,1393580.0,"G_S, Bilateral"
2017,Total of all countries,1125551.0,"Goods, Bilateral"
2017,Total of all countries,268029.0,"Services, Bilateral"
2017,Turkey,3076.0,"G_S, Bilateral"
2017,Turkey,2673.0,"Goods, Bilateral"
2017,Turkey,403.0,"Services, Bilateral"
2017,United Kingdom,41492.0,"G_S, Bilateral"
2017,United Kingdom,26842.0,"Goods, Bilateral"
2017,United Kingdom,14650.0,"Services, Bilateral"
2017,United States,929795.0,"G_S, Bilateral"
2017,United States,782791.0,"Goods, Bilateral"
2017,United States,147004.0,"Services, Bilateral"
2018,Australia,6912.0,"G_S, Bilateral"
2018,Australia,3720.0,"Goods, Bilateral"
2018,Australia,3192.0,"Services, Bilateral"
2018,Belgium,11410.0,"G_S, Bilateral"
2018,Belgium,9273.0,"Goods, Bilateral"
2018,Belgium,2137.0,"Services, Bilateral"
2018,Brazil,8315.0,"G_S, Bilateral"
2018,Brazil,6936.0,"Goods, Bilateral"
2018,Brazil,1379.0,"Services, Bilateral"
2018,China,86087.0,"G_S, Bilateral"
2018,China,75221.0,"Goods, Bilateral"
2018,China,10866.0,"Services, Bilateral"
2018,European Union excluding the United Kingdom,121491.0,"G_S, Bilateral"
2018,European Union excluding the United Kingdom,84807.0,"Goods, Bilateral"
2018,European Union excluding the United Kingdom,36684.0,"Services, Bilateral"
2018,France,16425.0,"G_S, Bilateral"
2018,France,8596.0,"Goods, Bilateral"
2018,France,7829.0,"Services, Bilateral"
2018,Germany,28306.0,"G_S, Bilateral"
2018,Germany,21821.0,"Goods, Bilateral"
2018,Germany,6485.0,"Services, Bilateral"
2018,Hong Kong,15506.0,"G_S, Bilateral"
2018,Hong Kong,8282.0,"Goods, Bilateral"
2018,Hong Kong,7224.0,"Services, Bilateral"
2018,India,14187.0,"G_S, Bilateral"
2018,India,8284.0,"Goods, Bilateral"
2018,India,5903.0,"Services, Bilateral"
2018,Indonesia,3708.0,"G_S, Bilateral"
2018,Indonesia,3323.0,"Goods, Bilateral"
2018,Indonesia,385.0,"Services, Bilateral"
2018,Italy,12094.0,"G_S, Bilateral"
2018,Italy,9912.0,"Goods, Bilateral"
2018,Italy,2182.0,"Services, Bilateral"
2018,Japan,30597.0,"G_S, Bilateral"
2018,Japan,25888.0,"Goods, Bilateral"
2018,Japan,4709.0,"Services, Bilateral"
2018,Mexico,35595.0,"G_S, Bilateral"
2018,Mexico,30143.0,"Goods, Bilateral"
2018,Mexico,5452.0,"Services, Bilateral"
2018,Netherlands,14530.0,"G_S, Bilateral"
2018,Netherlands,10888.0,"Goods, Bilateral"
2018,Netherlands,3642.0,"Services, Bilateral"
2018,Norway,4553.0,"G_S, Bilateral"
2018,Norway,3601.0,"Goods, Bilateral"
2018,Norway,952.0,"Services, Bilateral"
2018,Other European Union countries not elsewhere classified,32598.0,"G_S, Bilateral"
2018,Other European Union countries not elsewhere classified,19529.0,"Goods, Bilateral"
2018,Other European Union countries not elsewhere classified,13069.0,"Services, Bilateral"
2018,Other countries not elsewhere classified,77574.0,"G_S, Bilateral"
2018,Other countries not elsewhere classified,47959.0,"Goods, Bilateral"
2018,Other countries not elsewhere classified,29615.0,"Services, Bilateral"
2018,Russian Federation,2342.0,"G_S, Bilateral"
2018,Russian Federation,1288.0,"Goods, Bilateral"
2018,Russian Federation,1054.0,"Services, Bilateral"
2018,Saudi Arabia,6820.0,"G_S, Bilateral"
2018,Saudi Arabia,5752.0,"Goods, Bilateral"
2018,Saudi Arabia,1068.0,"Services, Bilateral"
2018,Singapore,5788.0,"G_S, Bilateral"
2018,Singapore,2579.0,"Goods, Bilateral"
2018,Singapore,3209.0,"Services, Bilateral"
2018,South Korea,16161.0,"G_S, Bilateral"
2018,South Korea,14329.0,"Goods, Bilateral"
2018,South Korea,1832.0,"Services, Bilateral"
2018,Spain,6130.0,"G_S, Bilateral"
2018,Spain,4786.0,"Goods, Bilateral"
2018,Spain,1344.0,"Services, Bilateral"
2018,Switzerland,12806.0,"G_S, Bilateral"
2018,Switzerland,9197.0,"Goods, Bilateral"
2018,Switzerland,3609.0,"Services, Bilateral"
2018,Taiwan,7268.0,"G_S, Bilateral"
2018,Taiwan,5795.0,"Goods, Bilateral"
2018,Taiwan,1473.0,"Services, Bilateral"
2018,Total of all countries,1488956.0,"G_S, Bilateral"
2018,Total of all countries,1194135.0,"Goods, Bilateral"
2018,Total of all countries,294821.0,"Services, Bilateral"
2018,Turkey,3681.0,"G_S, Bilateral"
2018,Turkey,3180.0,"Goods, Bilateral"
2018,Turkey,501.0,"Services, Bilateral"
2018,United Kingdom,40895.0,"G_S, Bilateral"
2018,United Kingdom,25304.0,"Goods, Bilateral"
2018,United Kingdom,15591.0,"Services, Bilateral"
2018,United States,985888.0,"G_S, Bilateral"
2018,United States,825761.0,"Goods, Bilateral"
2018,United States,160127.0,"Services, Bilateral"
2019,Australia,7532.0,"G_S, Bilateral"
2019,Australia,4206.0,"Goods, Bilateral"
2019,Australia,3326.0,"Services, Bilateral"
2019,Belgium,11587.0,"G_S, Bilateral"
2019,Belgium,9611.0,"Goods, Bilateral"
2019,Belgium,1976.0,"Services, Bilateral"
2019,Brazil,8532.0,"G_S, Bilateral"
2019,Brazil,6988.0,"Goods, Bilateral"
2019,Brazil,1544.0,"Services, Bilateral"
2019,China,82782.0,"G_S, Bilateral"
2019,China,71012.0,"Goods, Bilateral"
2019,China,11770.0,"Services, Bilateral"
2019,European Union excluding the United Kingdom,126491.0,"G_S, Bilateral"
2019,European Union excluding the United Kingdom,86918.0,"Goods, Bilateral"
2019,European Union excluding the United Kingdom,39573.0,"Services, Bilateral"
2019,France,17113.0,"G_S, Bilateral"
2019,France,8971.0,"Goods, Bilateral"
2019,France,8142.0,"Services, Bilateral"
2019,Germany,29410.0,"G_S, Bilateral"
2019,Germany,22704.0,"Goods, Bilateral"
2019,Germany,6706.0,"Services, Bilateral"
2019,Hong Kong,15796.0,"G_S, Bilateral"
2019,Hong Kong,8275.0,"Goods, Bilateral"
2019,Hong Kong,7521.0,"Services, Bilateral"
2019,India,17056.0,"G_S, Bilateral"
2019,India,9027.0,"Goods, Bilateral"
2019,India,8029.0,"Services, Bilateral"
2019,Indonesia,3581.0,"G_S, Bilateral"
2019,Indonesia,3117.0,"Goods, Bilateral"
2019,Indonesia,464.0,"Services, Bilateral"
2019,Italy,12725.0,"G_S, Bilateral"
2019,Italy,10238.0,"Goods, Bilateral"
2019,Italy,2487.0,"Services, Bilateral"
2019,Japan,30636.0,"G_S, Bilateral"
2019,Japan,25159.0,"Goods, Bilateral"
2019,Japan,5477.0,"Services, Bilateral"
2019,Mexico,34461.0,"G_S, Bilateral"
2019,Mexico,28455.0,"Goods, Bilateral"
2019,Mexico,6006.0,"Services, Bilateral"
2019,Netherlands,15675.0,"G_S, Bilateral"
2019,Netherlands,11871.0,"Goods, Bilateral"
2019,Netherlands,3804.0,"Services, Bilateral"
2019,Norway,4701.0,"G_S, Bilateral"
2019,Norway,3701.0,"Goods, Bilateral"
2019,Norway,1000.0,"Services, Bilateral"
2019,Other European Union countries not elsewhere classified,33818.0,"G_S, Bilateral"
2019,Other European Union countries not elsewhere classified,18757.0,"Goods, Bilateral"
2019,Other European Union countries not elsewhere classified,15061.0,"Services, Bilateral"
2019,Other countries not elsewhere classified,80515.0,"G_S, Bilateral"
2019,Other countries not elsewhere classified,48493.0,"Goods, Bilateral"
2019,Other countries not elsewhere classified,32022.0,"Services, Bilateral"
2019,Russian Federation,2968.0,"G_S, Bilateral"
2019,Russian Federation,1767.0,"Goods, Bilateral"
2019,Russian Federation,1201.0,"Services, Bilateral"
2019,Saudi Arabia,6895.0,"G_S, Bilateral"
2019,Saudi Arabia,6078.0,"Goods, Bilateral"
2019,Saudi Arabia,817.0,"Services, Bilateral"
2019,Singapore,6417.0,"G_S, Bilateral"
2019,Singapore,3092.0,"Goods, Bilateral"
2019,Singapore,3325.0,"Services, Bilateral"
2019,South Korea,16028.0,"G_S, Bilateral"
2019,South Korea,14045.0,"Goods, Bilateral"
2019,South Korea,1983.0,"Services, Bilateral"
2019,Spain,6163.0,"G_S, Bilateral"
2019,Spain,4767.0,"Goods, Bilateral"
2019,Spain,1396.0,"Services, Bilateral"
2019,Switzerland,12763.0,"G_S, Bilateral"
2019,Switzerland,8683.0,"Goods, Bilateral"
2019,Switzerland,4080.0,"Services, Bilateral"
2019,Taiwan,7468.0,"G_S, Bilateral"
2019,Taiwan,5821.0,"Goods, Bilateral"
2019,Taiwan,1647.0,"Services, Bilateral"
2019,Total of all countries,1526773.0,"G_S, Bilateral"
2019,Total of all countries,1209537.0,"Goods, Bilateral"
2019,Total of all countries,317236.0,"Services, Bilateral"
2019,Turkey,3460.0,"G_S, Bilateral"
2019,Turkey,2976.0,"Goods, Bilateral"
2019,Turkey,484.0,"Services, Bilateral"
2019,United Kingdom,45080.0,"G_S, Bilateral"
2019,United Kingdom,28653.0,"Goods, Bilateral"
2019,United Kingdom,16427.0,"Services, Bilateral"
2019,United States,1008624.0,"G_S, Bilateral"
2019,United States,838088.0,"Goods, Bilateral"
2019,United States,170536.0,"Services, Bilateral"
2020,Australia,6206.0,"G_S, Bilateral"
