Year,Principal_trading_partners,iso,Series,Value
2002,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"G_S, Balances",-3350.0
2002,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"Goods, Balances",-2967.0
2002,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"Services, Balances",-383.0
2002,Other countries not elsewhere classified,Other countries not elsewhere classified,"G_S, Balances",-570.0
2002,Other countries not elsewhere classified,Other countries not elsewhere classified,"Goods, Balances",-1454.0
2002,Other countries not elsewhere classified,Other countries not elsewhere classified,"Services, Balances",884.0
2002,Peru,PER,"G_S, Balances",-54.0
2002,Peru,PER,"Goods, Balances",-54.0
2002,Peru,PER,"Services, Balances",0.0
2002,Russian Federation,RUS,"G_S, Balances",-22.0
2002,Russian Federation,RUS,"Goods, Balances",108.0
2002,Russian Federation,RUS,"Services, Balances",-130.0
2002,Saudi Arabia,SAU,"G_S, Balances",-340.0
2002,Saudi Arabia,SAU,"Goods, Balances",-272.0
2002,Saudi Arabia,SAU,"Services, Balances",-68.0
2002,Singapore,SGP,"G_S, Balances",-209.0
2002,Singapore,SGP,"Goods, Balances",136.0
2002,Singapore,SGP,"Services, Balances",-345.0
2002,South Korea,South Korea,"G_S, Balances",-817.0
2002,South Korea,South Korea,"Goods, Balances",-1436.0
2002,South Korea,South Korea,"Services, Balances",619.0
2002,Spain,ESP,"G_S, Balances",159.0
2002,Spain,ESP,"Goods, Balances",337.0
2002,Spain,ESP,"Services, Balances",-178.0
2002,Switzerland,CHE,"G_S, Balances",-1306.0
2002,Switzerland,CHE,"Goods, Balances",-1275.0
2002,Switzerland,CHE,"Services, Balances",-31.0
2002,Taiwan,TWN,"G_S, Balances",-1222.0
2002,Taiwan,TWN,"Goods, Balances",-1310.0
2002,Taiwan,TWN,"Services, Balances",88.0
2002,Total of all countries,Total of all countries,"G_S, Balances",52646.0
2002,Total of all countries,Total of all countries,"Goods, Balances",56439.0
2002,Total of all countries,Total of all countries,"Services, Balances",-3793.0
2002,Turkey,TUR,"G_S, Balances",20.0
2002,Turkey,TUR,"Goods, Balances",-28.0
2002,Turkey,TUR,"Services, Balances",48.0
2002,United Kingdom,GBR,"G_S, Balances",-3596.0
2002,United Kingdom,GBR,"Goods, Balances",-4022.0
2002,United Kingdom,GBR,"Services, Balances",426.0
2002,United States,USA,"G_S, Balances",88030.0
2002,United States,USA,"Goods, Balances",91263.0
2002,United States,USA,"Services, Balances",-3233.0
2003,Algeria,DZA,"G_S, Balances",-1631.0
2003,Algeria,DZA,"Goods, Balances",-1631.0
2003,Algeria,DZA,"Services, Balances",0.0
2003,Australia,AUS,"G_S, Balances",635.0
2003,Australia,AUS,"Goods, Balances",230.0
2003,Australia,AUS,"Services, Balances",405.0
2003,Belgium,BEL,"G_S, Balances",-142.0
2003,Belgium,BEL,"Goods, Balances",-212.0
2003,Belgium,BEL,"Services, Balances",70.0
2003,Brazil,BRA,"G_S, Balances",-351.0
2003,Brazil,BRA,"Goods, Balances",-543.0
2003,Brazil,BRA,"Services, Balances",192.0
2003,China,CHN,"G_S, Balances",-3089.0
2003,China,CHN,"Goods, Balances",-3551.0
2003,China,CHN,"Services, Balances",462.0
2003,European Union excluding the United Kingdom,GBR,"G_S, Balances",-10707.0
2003,European Union excluding the United Kingdom,GBR,"Goods, Balances",-9629.0
2003,European Union excluding the United Kingdom,GBR,"Services, Balances",-1078.0
2003,France,FRA,"G_S, Balances",-1181.0
2003,France,FRA,"Goods, Balances",-1058.0
2003,France,FRA,"Services, Balances",-123.0
2003,Germany,DEU,"G_S, Balances",-3827.0
2003,Germany,DEU,"Goods, Balances",-4020.0
2003,Germany,DEU,"Services, Balances",193.0
2003,Hong Kong,HKG,"G_S, Balances",-4132.0
2003,Hong Kong,HKG,"Goods, Balances",-3669.0
2003,Hong Kong,HKG,"Services, Balances",-463.0
2003,India,IND,"G_S, Balances",-279.0
2003,India,IND,"Goods, Balances",-323.0
2003,India,IND,"Services, Balances",44.0
2003,Indonesia,IDN,"G_S, Balances",-60.0
2003,Indonesia,IDN,"Goods, Balances",-151.0
2003,Indonesia,IDN,"Services, Balances",91.0
2003,Iraq,IRQ,"G_S, Balances",-1375.0
2003,Iraq,IRQ,"Goods, Balances",-1375.0
2003,Iraq,IRQ,"Services, Balances",0.0
2003,Italy,ITA,"G_S, Balances",-2391.0
2003,Italy,ITA,"Goods, Balances",-1957.0
2003,Italy,ITA,"Services, Balances",-434.0
2003,Japan,JPN,"G_S, Balances",-2241.0
2003,Japan,JPN,"Goods, Balances",-861.0
2003,Japan,JPN,"Services, Balances",-1380.0
2003,Mexico,MEX,"G_S, Balances",-1726.0
2003,Mexico,MEX,"Goods, Balances",-1436.0
2003,Mexico,MEX,"Services, Balances",-290.0
2003,Netherlands,NLD,"G_S, Balances",-23.0
2003,Netherlands,NLD,"Goods, Balances",266.0
2003,Netherlands,NLD,"Services, Balances",-289.0
2003,Norway,NOR,"G_S, Balances",-3252.0
2003,Norway,NOR,"Goods, Balances",-2816.0
2003,Norway,NOR,"Services, Balances",-436.0
2003,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"G_S, Balances",-2980.0
2003,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"Goods, Balances",-2692.0
2003,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"Services, Balances",-288.0
2003,Other countries not elsewhere classified,Other countries not elsewhere classified,"G_S, Balances",-164.0
2003,Other countries not elsewhere classified,Other countries not elsewhere classified,"Goods, Balances",-1186.0
2003,Other countries not elsewhere classified,Other countries not elsewhere classified,"Services, Balances",1022.0
2003,Peru,PER,"G_S, Balances",-57.0
2003,Peru,PER,"Goods, Balances",-57.0
2003,Peru,PER,"Services, Balances",0.0
2003,Russian Federation,RUS,"G_S, Balances",-33.0
2003,Russian Federation,RUS,"Goods, Balances",81.0
2003,Russian Federation,RUS,"Services, Balances",-114.0
2003,Saudi Arabia,SAU,"G_S, Balances",-398.0
2003,Saudi Arabia,SAU,"Goods, Balances",-285.0
2003,Saudi Arabia,SAU,"Services, Balances",-113.0
2003,Singapore,SGP,"G_S, Balances",-741.0
2003,Singapore,SGP,"Goods, Balances",-91.0
2003,Singapore,SGP,"Services, Balances",-650.0
2003,South Korea,South Korea,"G_S, Balances",-928.0
2003,South Korea,South Korea,"Goods, Balances",-1492.0
2003,South Korea,South Korea,"Services, Balances",564.0
2003,Spain,ESP,"G_S, Balances",-161.0
2003,Spain,ESP,"Goods, Balances",46.0
2003,Spain,ESP,"Services, Balances",-207.0
2003,Switzerland,CHE,"G_S, Balances",-1445.0
2003,Switzerland,CHE,"Goods, Balances",-1443.0
2003,Switzerland,CHE,"Services, Balances",-2.0
2003,Taiwan,TWN,"G_S, Balances",-723.0
2003,Taiwan,TWN,"Goods, Balances",-804.0
2003,Taiwan,TWN,"Services, Balances",81.0
2003,Total of all countries,Total of all countries,"G_S, Balances",48836.0
2003,Total of all countries,Total of all countries,"Goods, Balances",55559.0
2003,Total of all countries,Total of all countries,"Services, Balances",-6723.0
2003,Turkey,TUR,"G_S, Balances",-26.0
2003,Turkey,TUR,"Goods, Balances",-17.0
2003,Turkey,TUR,"Services, Balances",-9.0
2003,United Kingdom,GBR,"G_S, Balances",-1622.0
2003,United Kingdom,GBR,"Goods, Balances",-1506.0
2003,United Kingdom,GBR,"Services, Balances",-116.0
2003,United States,USA,"G_S, Balances",83182.0
2003,United States,USA,"Goods, Balances",88112.0
2003,United States,USA,"Services, Balances",-4930.0
2004,Algeria,DZA,"G_S, Balances",-2136.0
2004,Algeria,DZA,"Goods, Balances",-2136.0
2004,Algeria,DZA,"Services, Balances",0.0
2004,Australia,AUS,"G_S, Balances",383.0
2004,Australia,AUS,"Goods, Balances",73.0
2004,Australia,AUS,"Services, Balances",310.0
2004,Belgium,BEL,"G_S, Balances",442.0
2004,Belgium,BEL,"Goods, Balances",362.0
2004,Belgium,BEL,"Services, Balances",80.0
2004,Brazil,BRA,"G_S, Balances",-485.0
2004,Brazil,BRA,"Goods, Balances",-746.0
2004,Brazil,BRA,"Services, Balances",261.0
2004,China,CHN,"G_S, Balances",-4653.0
2004,China,CHN,"Goods, Balances",-5235.0
2004,China,CHN,"Services, Balances",582.0
2004,European Union excluding the United Kingdom,GBR,"G_S, Balances",-10835.0
2004,European Union excluding the United Kingdom,GBR,"Goods, Balances",-9350.0
2004,European Union excluding the United Kingdom,GBR,"Services, Balances",-1485.0
2004,France,FRA,"G_S, Balances",-1315.0
2004,France,FRA,"Goods, Balances",-1132.0
2004,France,FRA,"Services, Balances",-183.0
2004,Germany,DEU,"G_S, Balances",-4815.0
2004,Germany,DEU,"Goods, Balances",-4904.0
2004,Germany,DEU,"Services, Balances",89.0
2004,Hong Kong,HKG,"G_S, Balances",-4114.0
2004,Hong Kong,HKG,"Goods, Balances",-3330.0
2004,Hong Kong,HKG,"Services, Balances",-784.0
2004,India,IND,"G_S, Balances",-285.0
2004,India,IND,"Goods, Balances",-354.0
2004,India,IND,"Services, Balances",69.0
2004,Indonesia,IDN,"G_S, Balances",229.0
2004,Indonesia,IDN,"Goods, Balances",90.0
2004,Indonesia,IDN,"Services, Balances",139.0
2004,Iraq,IRQ,"G_S, Balances",-1112.0
2004,Iraq,IRQ,"Goods, Balances",-1112.0
2004,Iraq,IRQ,"Services, Balances",0.0
2004,Italy,ITA,"G_S, Balances",-2082.0
2004,Italy,ITA,"Goods, Balances",-1791.0
2004,Italy,ITA,"Services, Balances",-291.0
2004,Japan,JPN,"G_S, Balances",-1278.0
2004,Japan,JPN,"Goods, Balances",-246.0
2004,Japan,JPN,"Services, Balances",-1032.0
2004,Mexico,MEX,"G_S, Balances",-1308.0
2004,Mexico,MEX,"Goods, Balances",-1035.0
2004,Mexico,MEX,"Services, Balances",-273.0
2004,Netherlands,NLD,"G_S, Balances",154.0
2004,Netherlands,NLD,"Goods, Balances",582.0
2004,Netherlands,NLD,"Services, Balances",-428.0
2004,Norway,NOR,"G_S, Balances",-3019.0
2004,Norway,NOR,"Goods, Balances",-2766.0
2004,Norway,NOR,"Services, Balances",-253.0
2004,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"G_S, Balances",-3420.0
2004,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"Goods, Balances",-2859.0
2004,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"Services, Balances",-561.0
2004,Other countries not elsewhere classified,Other countries not elsewhere classified,"G_S, Balances",-1294.0
2004,Other countries not elsewhere classified,Other countries not elsewhere classified,"Goods, Balances",-2519.0
2004,Other countries not elsewhere classified,Other countries not elsewhere classified,"Services, Balances",1225.0
2004,Peru,PER,"G_S, Balances",-196.0
2004,Peru,PER,"Goods, Balances",-196.0
2004,Peru,PER,"Services, Balances",0.0
2004,Russian Federation,RUS,"G_S, Balances",-280.0
2004,Russian Federation,RUS,"Goods, Balances",-146.0
2004,Russian Federation,RUS,"Services, Balances",-134.0
2004,Saudi Arabia,SAU,"G_S, Balances",-657.0
2004,Saudi Arabia,SAU,"Goods, Balances",-545.0
2004,Saudi Arabia,SAU,"Services, Balances",-112.0
2004,Singapore,SGP,"G_S, Balances",-343.0
2004,Singapore,SGP,"Goods, Balances",184.0
2004,Singapore,SGP,"Services, Balances",-527.0
2004,South Korea,South Korea,"G_S, Balances",-1444.0
2004,South Korea,South Korea,"Goods, Balances",-2103.0
2004,South Korea,South Korea,"Services, Balances",659.0
2004,Spain,ESP,"G_S, Balances",201.0
2004,Spain,ESP,"Goods, Balances",392.0
2004,Spain,ESP,"Services, Balances",-191.0
2004,Switzerland,CHE,"G_S, Balances",-2207.0
2004,Switzerland,CHE,"Goods, Balances",-2210.0
2004,Switzerland,CHE,"Services, Balances",3.0
2004,Taiwan,TWN,"G_S, Balances",-860.0
2004,Taiwan,TWN,"Goods, Balances",-990.0
2004,Taiwan,TWN,"Services, Balances",130.0
2004,Total of all countries,Total of all countries,"G_S, Balances",59606.0
2004,Total of all countries,Total of all countries,"Goods, Balances",64978.0
2004,Total of all countries,Total of all countries,"Services, Balances",-5372.0
2004,Turkey,TUR,"G_S, Balances",-110.0
2004,Turkey,TUR,"Goods, Balances",-104.0
2004,Turkey,TUR,"Services, Balances",-6.0
2004,United Kingdom,GBR,"G_S, Balances",-82.0
2004,United Kingdom,GBR,"Goods, Balances",-132.0
2004,United Kingdom,GBR,"Services, Balances",50.0
2004,United States,USA,"G_S, Balances",95696.0
2004,United States,USA,"Goods, Balances",99886.0
2004,United States,USA,"Services, Balances",-4190.0
2005,Algeria,DZA,"G_S, Balances",-3737.0
2005,Algeria,DZA,"Goods, Balances",-3737.0
2005,Algeria,DZA,"Services, Balances",0.0
2005,Australia,AUS,"G_S, Balances",349.0
2005,Australia,AUS,"Goods, Balances",154.0
2005,Australia,AUS,"Services, Balances",195.0
2005,Belgium,BEL,"G_S, Balances",-125.0
2005,Belgium,BEL,"Goods, Balances",-140.0
2005,Belgium,BEL,"Services, Balances",15.0
2005,Brazil,BRA,"G_S, Balances",-1087.0
2005,Brazil,BRA,"Goods, Balances",-1259.0
2005,Brazil,BRA,"Services, Balances",172.0
2005,China,CHN,"G_S, Balances",-8448.0
2005,China,CHN,"Goods, Balances",-9052.0
2005,China,CHN,"Services, Balances",604.0
2005,European Union excluding the United Kingdom,GBR,"G_S, Balances",-11390.0
2005,European Union excluding the United Kingdom,GBR,"Goods, Balances",-10916.0
2005,European Union excluding the United Kingdom,GBR,"Services, Balances",-474.0
2005,France,FRA,"G_S, Balances",-818.0
2005,France,FRA,"Goods, Balances",-767.0
2005,France,FRA,"Services, Balances",-51.0
2005,Germany,DEU,"G_S, Balances",-4724.0
2005,Germany,DEU,"Goods, Balances",-5155.0
2005,Germany,DEU,"Services, Balances",431.0
2005,Hong Kong,HKG,"G_S, Balances",-4047.0
2005,Hong Kong,HKG,"Goods, Balances",-3326.0
2005,Hong Kong,HKG,"Services, Balances",-721.0
2005,India,IND,"G_S, Balances",-182.0
2005,India,IND,"Goods, Balances",-247.0
2005,India,IND,"Services, Balances",65.0
2005,Indonesia,IDN,"G_S, Balances",188.0
2005,Indonesia,IDN,"Goods, Balances",88.0
2005,Indonesia,IDN,"Services, Balances",100.0
2005,Iraq,IRQ,"G_S, Balances",-1239.0
2005,Iraq,IRQ,"Goods, Balances",-1239.0
2005,Iraq,IRQ,"Services, Balances",0.0
2005,Italy,ITA,"G_S, Balances",-2149.0
2005,Italy,ITA,"Goods, Balances",-1616.0
2005,Italy,ITA,"Services, Balances",-533.0
2005,Japan,JPN,"G_S, Balances",-1830.0
2005,Japan,JPN,"Goods, Balances",-1064.0
2005,Japan,JPN,"Services, Balances",-766.0
2005,Mexico,MEX,"G_S, Balances",-2772.0
2005,Mexico,MEX,"Goods, Balances",-2235.0
2005,Mexico,MEX,"Services, Balances",-537.0
2005,Netherlands,NLD,"G_S, Balances",265.0
2005,Netherlands,NLD,"Goods, Balances",706.0
2005,Netherlands,NLD,"Services, Balances",-441.0
2005,Norway,NOR,"G_S, Balances",-4478.0
2005,Norway,NOR,"Goods, Balances",-4200.0
2005,Norway,NOR,"Services, Balances",-278.0
2005,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"G_S, Balances",-4127.0
2005,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"Goods, Balances",-4366.0
2005,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"Services, Balances",239.0
2005,Other countries not elsewhere classified,Other countries not elsewhere classified,"G_S, Balances",-3056.0
2005,Other countries not elsewhere classified,Other countries not elsewhere classified,"Goods, Balances",-3417.0
2005,Other countries not elsewhere classified,Other countries not elsewhere classified,"Services, Balances",361.0
2005,Peru,PER,"G_S, Balances",-990.0
2005,Peru,PER,"Goods, Balances",-990.0
2005,Peru,PER,"Services, Balances",0.0
2005,Russian Federation,RUS,"G_S, Balances",-409.0
2005,Russian Federation,RUS,"Goods, Balances",-167.0
2005,Russian Federation,RUS,"Services, Balances",-242.0
2005,Saudi Arabia,SAU,"G_S, Balances",-1120.0
2005,Saudi Arabia,SAU,"Goods, Balances",-1062.0
2005,Saudi Arabia,SAU,"Services, Balances",-58.0
2005,Singapore,SGP,"G_S, Balances",-652.0
2005,Singapore,SGP,"Goods, Balances",-77.0
2005,Singapore,SGP,"Services, Balances",-575.0
2005,South Korea,South Korea,"G_S, Balances",-667.0
2005,South Korea,South Korea,"Goods, Balances",-1348.0
2005,South Korea,South Korea,"Services, Balances",681.0
2005,Spain,ESP,"G_S, Balances",294.0
2005,Spain,ESP,"Goods, Balances",424.0
2005,Spain,ESP,"Services, Balances",-130.0
2005,Switzerland,CHE,"G_S, Balances",-2410.0
2005,Switzerland,CHE,"Goods, Balances",-2092.0
2005,Switzerland,CHE,"Services, Balances",-318.0
2005,Taiwan,TWN,"G_S, Balances",-896.0
2005,Taiwan,TWN,"Goods, Balances",-916.0
2005,Taiwan,TWN,"Services, Balances",20.0
2005,Total of all countries,Total of all countries,"G_S, Balances",56211.0
2005,Total of all countries,Total of all countries,"Goods, Balances",61595.0
2005,Total of all countries,Total of all countries,"Services, Balances",-5384.0
2005,Turkey,TUR,"G_S, Balances",-52.0
2005,Turkey,TUR,"Goods, Balances",-30.0
2005,Turkey,TUR,"Services, Balances",-22.0
2005,United Kingdom,GBR,"G_S, Balances",769.0
2005,United Kingdom,GBR,"Goods, Balances",286.0
2005,United Kingdom,GBR,"Services, Balances",483.0
2005,United States,USA,"G_S, Balances",104365.0
2005,United States,USA,"Goods, Balances",108440.0
2005,United States,USA,"Services, Balances",-4075.0
2006,Algeria,DZA,"G_S, Balances",-4516.0
2006,Algeria,DZA,"Goods, Balances",-4516.0
2006,Algeria,DZA,"Services, Balances",0.0
2006,Australia,AUS,"G_S, Balances",656.0
2006,Australia,AUS,"Goods, Balances",542.0
2006,Australia,AUS,"Services, Balances",114.0
2006,Belgium,BEL,"G_S, Balances",-381.0
2006,Belgium,BEL,"Goods, Balances",-508.0
2006,Belgium,BEL,"Services, Balances",127.0
2006,Brazil,BRA,"G_S, Balances",-1021.0
2006,Brazil,BRA,"Goods, Balances",-1264.0
2006,Brazil,BRA,"Services, Balances",243.0
2006,China,CHN,"G_S, Balances",-11788.0
2006,China,CHN,"Goods, Balances",-12198.0
2006,China,CHN,"Services, Balances",410.0
2006,European Union excluding the United Kingdom,GBR,"G_S, Balances",-12980.0
2006,European Union excluding the United Kingdom,GBR,"Goods, Balances",-11781.0
2006,European Union excluding the United Kingdom,GBR,"Services, Balances",-1199.0
2006,France,FRA,"G_S, Balances",-900.0
2006,France,FRA,"Goods, Balances",-733.0
2006,France,FRA,"Services, Balances",-167.0
2006,Germany,DEU,"G_S, Balances",-4777.0
2006,Germany,DEU,"Goods, Balances",-5206.0
2006,Germany,DEU,"Services, Balances",429.0
2006,Hong Kong,HKG,"G_S, Balances",-3786.0
2006,Hong Kong,HKG,"Goods, Balances",-2954.0
2006,Hong Kong,HKG,"Services, Balances",-832.0
2006,India,IND,"G_S, Balances",350.0
2006,India,IND,"Goods, Balances",283.0
2006,India,IND,"Services, Balances",67.0
2006,Indonesia,IDN,"G_S, Balances",286.0
2006,Indonesia,IDN,"Goods, Balances",217.0
2006,Indonesia,IDN,"Services, Balances",69.0
2006,Iraq,IRQ,"G_S, Balances",-1399.0
2006,Iraq,IRQ,"Goods, Balances",-1399.0
2006,Iraq,IRQ,"Services, Balances",0.0
2006,Italy,ITA,"G_S, Balances",-2177.0
2006,Italy,ITA,"Goods, Balances",-1814.0
2006,Italy,ITA,"Services, Balances",-363.0
2006,Japan,JPN,"G_S, Balances",-1950.0
2006,Japan,JPN,"Goods, Balances",-1604.0
2006,Japan,JPN,"Services, Balances",-346.0
2006,Mexico,MEX,"G_S, Balances",-2555.0
2006,Mexico,MEX,"Goods, Balances",-2222.0
2006,Mexico,MEX,"Services, Balances",-333.0
2006,Netherlands,NLD,"G_S, Balances",1108.0
2006,Netherlands,NLD,"Goods, Balances",1554.0
2006,Netherlands,NLD,"Services, Balances",-446.0
2006,Norway,NOR,"G_S, Balances",-3419.0
2006,Norway,NOR,"Goods, Balances",-3188.0
2006,Norway,NOR,"Services, Balances",-231.0
2006,Other European Union countries not elsewhere classified,Other European Union countries not elsewhere classified,"G_S, Balances",-5955.0
